,Unnamed: 0,ID_viaje,Estado cerrado,Duracion,Id de estacion de inicio,Fecha de inicio,Nombre de estacion de inicio,Fecha de fin,Id de estacion de fin de viaje,Nombre de estacion de fin de viaje,ID de ciclista,Msnbc de bicicleta,Moto identificador publico,Modelo de bicicleta,Nombre de producto,start_lat,start_lon,target_lat,target_lon,starttime,withinC,withinCend,start_building,target_building
10,237507,1164556,NORMAL,413,35,9/19/22 6:44,35 - MUNTO,19/09/2022 6:51,18,18 - TERESA DE CALCUTA,2233,P32385,761,EFIT,Ordinario,43.30502691117257,-1.994983463,43.32279153333333,-1.9751234,9/19/22 6:44,TRUE,TRUE,722,605
11,237506,1164557,NORMAL,440,17,9/19/22 6:45,17 - SAGASTIEDER,19/09/2022 6:52,20,20 - TABAKALERA,1351,P32323,765,EFIT,Ordinario,43.31646254670578,-1.965053289,43.317272501057886,-1.969409607,9/19/22 6:45,TRUE,TRUE,2892,556
12,237505,1164558,NORMAL,353,17,9/19/22 6:46,17 - SAGASTIEDER,19/09/2022 6:51,16,16 - ATARIZAR,11821,P32336,730,EFIT,Ordinario,43.31006028,-1.955315778,43.32433079238238,-1.959624518,9/19/22 6:46,TRUE,TRUE,5242,4193
13,237504,1164559,NORMAL,553,19,9/19/22 6:47,19 - FRANTZIA PASEALEKUA,19/09/2022 6:56,38,38 - KRISTINA INFANTA,1075,P32361,738,EFIT,Ordinario,43.315395862302246,-1.982498581,43.3160348,-2.0056751,9/19/22 6:47,TRUE,TRUE,5382,817
14,237503,1164560,NORMAL,453,30,9/19/22 6:49,30 - HUMBOLDT,19/09/2022 6:56,19,19 - FRANTZIA PASEALEKUA,1946,P15971,22,FIT,Ordinario,43.31261517711195,-1.970966911,43.31721168556528,-1.970887407,9/19/22 6:49,TRUE,TRUE,1607,560
15,237502,1164561,NORMAL,636,31,9/19/22 6:51,31 - BARCELONA,19/09/2022 7:01,6,06 - ARRASATE,11041,E20054,168,FIT,Dbizi Ordinario,43.317834969846324,-1.967442173,43.324185698484314,-1.983990251,9/19/22 6:51,TRUE,TRUE,553,84
16,237501,1164566,NORMAL,205,33,9/19/22 6:52,33 - ANTZIETA,19/09/2022 6:56,32,32 - URBIA,13734,P32333,807,EFIT,Ordinario,43.30664865877694,-1.961610579,43.31041757434957,-1.965462113,9/19/22 6:52,TRUE,TRUE,5215,404
17,237500,1164567,NORMAL,280,22,9/19/22 6:52,22 - ANTSO JAKITUNA / SANCHO EL SABIO,19/09/2022 6:57,19,19 - FRANTZIA PASEALEKUA,13433,E20046,106,FIT,Dbizi Ocasional,43.31060638788826,-1.975062797,43.322852196149924,-1.978347989,9/19/22 6:52,TRUE,TRUE,3508,589
18,237499,1164568,NORMAL,603,29,9/19/22 6:53,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,19/09/2022 7:03,3,03 - SANTA KATALINA PLAZATXOA,12987,E20051,27,FIT,Ordinario,43.3090777,-1.96656255,43.322377576422426,-1.985309868,9/19/22 6:53,TRUE,TRUE,2917,59
19,237498,1164571,NORMAL,598,28,9/19/22 6:53,28 - ISABEL II,19/09/2022 7:03,4,04 - ANDIA,931,P15830,151,FIT,Ordinario,43.30040965,-1.97936575,43.32313396733896,-1.973215935,9/19/22 6:53,TRUE,TRUE,4829,632
20,237497,1164574,NORMAL,536,21,9/19/22 6:54,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 7:03,47,01 - UDALETXEA / AYUNTAMIENTO,12191,P15834,286,FIT,Ordinario,43.318277,-1.9715521,43.323734227622545,-1.987558917,9/19/22 6:54,TRUE,TRUE,1594,52
21,237496,1164577,NORMAL,459,38,9/19/22 6:55,38 - KRISTINA INFANTA,19/09/2022 7:03,47,01 - UDALETXEA / AYUNTAMIENTO,6477,P32410,746,EFIT,Ordinario,43.31458332726346,-2.006585249,43.32403958047923,-1.986307016,9/19/22 6:55,TRUE,TRUE,3381,80
22,237495,1164579,NORMAL,258,22,9/19/22 6:55,22 - ANTSO JAKITUNA / SANCHO EL SABIO,19/09/2022 7:00,19,19 - FRANTZIA PASEALEKUA,16832,P15818,195,FIT,Dbizi Ordinario,43.313460357100894,-1.982962923,43.31496115000001,-1.97775385,9/19/22 6:55,TRUE,TRUE,3659,431
23,237491,1164584,NORMAL,439,28,9/19/22 6:56,28 - ISABEL II,19/09/2022 7:04,19,19 - FRANTZIA PASEALEKUA,22627,P15898,294,FIT,Dbizi Ocasional,43.303289549742075,-1.981622253,43.315366903497775,-1.980261876,9/19/22 6:56,TRUE,TRUE,5683,6164
24,237493,1164581,NORMAL,526,29,9/19/22 6:56,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,19/09/2022 7:04,33,33 - ANTZIETA,13333,P32390,777,EFIT,Ordinario,43.310354734113815,-1.972243242,43.303356969609546,-1.962488731,9/19/22 6:56,TRUE,TRUE,446,5064
25,237492,1164583,NORMAL,248,21,9/19/22 6:56,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 7:00,19,19 - FRANTZIA PASEALEKUA,7879,P15927,178,FIT,Dbizi Ordinario,43.31693008505556,-1.967828448,43.31960513045975,-1.969031286,9/19/22 6:56,TRUE,TRUE,881,2777
26,237490,1164589,NORMAL,160,42,9/19/22 7:00,42 - BERIO,19/09/2022 7:03,43,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,11132,P15737,137,FIT,Dbizi Ordinario,43.30389494999999,-2.01510785,43.30345928258405,-2.003130979,9/19/22 7:00,TRUE,TRUE,1919,1747
27,237489,1164590,NORMAL,1344,15,9/19/22 7:01,15 - SEGUNDO IZPIZUA,19/09/2022 7:23,45,45 - XABIER LIZARDI,15904,P32380,787,EFIT,Dbizi ORDINARIO (FN 20%),43.328095306486794,-1.970007888,43.30243193495077,-2.003512045,9/19/22 7:01,TRUE,TRUE,890,3021
28,237488,1164591,NORMAL,273,21,9/19/22 7:01,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 7:06,31,31 - BARCELONA,537,P15838,274,FIT,Ordinario,43.31753773241605,-1.973381202,43.313588200000005,-1.97171785,9/19/22 7:01,TRUE,TRUE,1857,5483
29,237487,1164592,NORMAL,307,47,9/19/22 7:02,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 7:07,19,19 - FRANTZIA PASEALEKUA,12206,P15873,40,FIT,Ordinario,43.32361797909746,-1.988419945,43.315988322940214,-1.972955221,9/19/22 7:02,TRUE,TRUE,65,554
30,237486,1164593,NORMAL,296,22,9/19/22 7:02,22 - ANTSO JAKITUNA / SANCHO EL SABIO,19/09/2022 7:07,7,07 - MARQUÉS MIRAFLORES,19534,P15755,71,FIT,Dbizi Ordinario,43.30903815,-1.9814974,43.31113073633585,-1.987719673,9/19/22 7:02,TRUE,TRUE,3592,3691
31,237485,1164594,NORMAL,534,35,9/19/22 7:02,35 - MUNTO,19/09/2022 7:11,28,28 - ISABEL II,13220,P32313,782,EFIT,Ordinario,43.30635529999999,-1.9972714,43.30245954159797,-1.975582713,9/19/22 7:02,TRUE,TRUE,3024,6062
32,237484,1164595,NORMAL,304,33,9/19/22 7:02,33 - ANTZIETA,19/09/2022 7:08,31,31 - BARCELONA,19555,P32367,755,EFIT,Dbizi Ordinario,43.30585375,-1.953861,43.31256929549265,-1.972433116,9/19/22 7:02,TRUE,TRUE,5183,1614
33,237483,1164596,NORMAL,839,25,9/19/22 7:05,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 7:19,44,44 - BERNARDO ESTORNES,21743,P15777,31,FIT,Dbizi Ordinario Grupal FN o FNE -5,43.31126978123326,-1.976028417,43.30323800000001,-2.0075247,9/19/22 7:05,TRUE,TRUE,6157,4868
34,237482,1164597,NORMAL,292,25,9/19/22 7:06,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 7:11,19,19 - FRANTZIA PASEALEKUA,22237,P15723,9,FIT,Dbizi Ordinario,43.30623120745353,-1.975424137,43.321968568628165,-1.971583446,9/19/22 7:06,TRUE,TRUE,299,1892
35,237481,1164598,NORMAL,869,38,9/19/22 7:06,38 - KRISTINA INFANTA,19/09/2022 7:20,28,28 - ISABEL II,21984,P32361,738,EFIT,Dbizi Ordinario,43.31145547456751,-2.003337341,43.30317317378453,-1.977942752,9/19/22 7:06,TRUE,TRUE,1030,6058
36,237480,1164599,NORMAL,381,20,9/19/22 7:07,20 - TABAKALERA,19/09/2022 7:13,32,32 - URBIA,2674,P32323,765,EFIT,Ordinario,43.318707794451974,-1.977154534,43.30914059643457,-1.972853771,9/19/22 7:07,TRUE,TRUE,1645,1618
37,237479,1164601,NORMAL,486,17,9/19/22 7:08,17 - SAGASTIEDER,19/09/2022 7:16,19,19 - FRANTZIA PASEALEKUA,14818,P15824,247,FIT,Ordinario Grupal empresa -5,43.31732503392809,-1.954654748,43.31824454539527,-1.97683657,9/19/22 7:08,TRUE,TRUE,1187,1643
38,237478,1164602,NORMAL,495,35,9/19/22 7:08,35 - MUNTO,19/09/2022 7:16,19,19 - FRANTZIA PASEALEKUA,16837,P32376,769,EFIT,Dbizi Ocasional,43.313306779218465,-1.993984499,43.31553686752021,-1.98211249,9/19/22 7:08,TRUE,TRUE,3677,417
39,237477,1164603,NORMAL,444,15,9/19/22 7:09,15 - SEGUNDO IZPIZUA,19/09/2022 7:17,52,23 - GABRIEL CELAYA PLAZA,4864,P32359,771,EFIT,Dbizi Ordinario,43.32435988410349,-1.966406246,43.31805327540494,-1.952661012,9/19/22 7:09,TRUE,TRUE,4038,1132
40,237476,1164605,NORMAL,515,28,9/19/22 7:09,28 - ISABEL II,19/09/2022 7:18,19,19 - FRANTZIA PASEALEKUA,16016,P15780,260,FIT,Dbizi Ordinario,43.30123914666432,-1.976399726,43.32082336309293,-1.970607083,9/19/22 7:09,TRUE,TRUE,131,2780
41,237472,1164609,NORMAL,580,31,9/19/22 7:10,31 - BARCELONA,19/09/2022 7:20,8,08 - URDANETA,3027,P32367,755,EFIT,Ordinario,43.30860217208978,-1.972176761,43.31300709999999,-1.9842293,9/19/22 7:10,TRUE,TRUE,1609,3619
42,237473,1164608,NORMAL,472,15,9/19/22 7:10,15 - SEGUNDO IZPIZUA,19/09/2022 7:18,9,09 - EASO,1360,P32394,732,EFIT,Ordinario,43.32337423,-1.975282958,43.31390033147986,-1.987180171,9/19/22 7:10,TRUE,TRUE,1891,3067
43,237475,1164606,NORMAL,1125,45,9/19/22 7:10,45 - XABIER LIZARDI,19/09/2022 7:29,12,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,188,P35474,855,EFIT,Ordinario,43.30119915543206,-2.00240356,43.326192437743615,-1.96735578,9/19/22 7:10,TRUE,TRUE,5892,957
44,237474,1164607,NORMAL,359,21,9/19/22 7:10,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 7:16,2,02 - BRETXA,12839,P15803,81,FIT,Ordinario,43.31583965000001,-1.968946,43.318138640962744,-1.981085082,9/19/22 7:10,TRUE,TRUE,2930,6176
45,237471,1164610,NORMAL,268,12,9/19/22 7:12,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 7:16,19,19 - FRANTZIA PASEALEKUA,3909,P32331,705,EFIT,Ordinario Grupal FN o FNE -5,43.325788955824784,-1.970263188,43.31717403037003,-1.97390996,9/19/22 7:12,TRUE,TRUE,896,1853
46,237470,1164611,NORMAL,1465,53,9/19/22 7:14,47 - HERRERA,19/09/2022 7:38,8,08 - URDANETA,22626,P32340,759,EFIT,Dbizi Ordinario,43.31634622684726,-1.935475448,43.311480393298496,-1.988510396,9/19/22 7:14,TRUE,TRUE,3230,3716
47,237469,1164612,NORMAL,734,43,9/19/22 7:14,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,19/09/2022 7:26,47,01 - UDALETXEA / AYUNTAMIENTO,5516,P32348,775,EFIT,Dbizi Ordinario,43.308398938042345,-2.003857921,43.322554221258315,-1.984489623,9/19/22 7:14,TRUE,TRUE,1805,61
48,237468,1164613,NORMAL,1312,5,9/19/22 7:14,05 - SAN MARTZIAL,19/09/2022 7:36,46,46 - TOLOSA HIRIBIDEA-AMERIKA,21750,P15744,69,FIT,Dbizi Ordinario,43.32007843583671,-1.979524984,43.300619749869576,-2.001169523,9/19/22 7:14,TRUE,TRUE,6178,1708
49,237467,1164614,NORMAL,447,33,9/19/22 7:15,33 - ANTZIETA,19/09/2022 7:23,20,20 - TABAKALERA,11567,P32407,791,EFIT,Ordinario,43.30479982666071,-1.96268016,43.31798374955003,-1.970197116,9/19/22 7:15,TRUE,TRUE,5710,5519
50,237466,1164615,NORMAL,586,34,9/19/22 7:15,34 - TRANBIA,19/09/2022 7:25,32,32 - URBIA,17173,P35477,854,EFIT,Dbizi Ocasional,43.29615640717455,-1.953936001,43.30701152534437,-1.963433407,9/19/22 7:15,TRUE,TRUE,1041,318
51,237465,1164616,NORMAL,625,52,9/19/22 7:15,23 - GABRIEL CELAYA PLAZA,19/09/2022 7:26,3,03 - SANTA KATALINA PLAZATXOA,1497,P32383,773,EFIT,Ordinario,43.32165368320845,-1.944618668,43.323734227622545,-1.987558917,9/19/22 7:15,TRUE,TRUE,4270,52
52,237464,1164617,NORMAL,548,37,9/19/22 7:16,37 - ANDOAIN,19/09/2022 7:25,24,24 - MORLANS,11723,P32408,708,EFIT,Dbizi Ordinario,43.30672438846097,-1.987721141,43.30689664590422,-1.983066135,9/19/22 7:16,TRUE,TRUE,3755,2947
53,237463,1164618,NORMAL,400,18,9/19/22 7:16,18 - TERESA DE CALCUTA,19/09/2022 7:23,7,07 - MARQUÉS MIRAFLORES,17277,P32385,761,EFIT,Dbizi Ordinario,43.31874626950532,-1.971722758,43.31288796479646,-1.983355761,9/19/22 7:16,TRUE,TRUE,1590,3650
54,237462,1164620,NORMAL,1120,34,9/19/22 7:16,34 - TRANBIA,19/09/2022 7:35,37,37 - ANDOAIN,18194,P32429,818,EFIT,Dbizi Ordinario,43.29613146032028,-1.955097319,43.30154925000001,-1.9896907,9/19/22 7:16,TRUE,TRUE,1017,707
55,237461,1164621,NORMAL,573,2,9/19/22 7:18,02 - BRETXA,19/09/2022 7:27,9,09 - EASO,4184,P15803,81,FIT,Dbizi Ocasional,43.32439906,-1.983374631,43.315395862302246,-1.982498581,9/19/22 7:18,TRUE,TRUE,85,5382
56,237460,1164622,NORMAL,1376,21,9/19/22 7:18,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 7:41,45,45 - XABIER LIZARDI,12583,P15941,63,FIT,Ordinario,43.31650629999999,-1.9695582,43.302545080342796,-2.002664632,9/19/22 7:18,TRUE,TRUE,2941,3026
57,237459,1164623,NORMAL,202,20,9/19/22 7:20,20 - TABAKALERA,19/09/2022 7:23,3,03 - SANTA KATALINA PLAZATXOA,117,P15935,223,FIT,Ordinario,43.318090703390006,-1.971658518,43.32379977979953,-1.975658637,9/19/22 7:20,TRUE,TRUE,1603,586
58,237458,1164624,NORMAL,677,16,9/19/22 7:20,16 - ATARIZAR,19/09/2022 7:31,8,08 - URDANETA,2911,P15914,45,FIT,Ordinario,43.32487271773565,-1.959922144,43.31175739612179,-1.98307786,9/19/22 7:20,TRUE,TRUE,4189,3599
59,237455,1164627,NORMAL,462,25,9/19/22 7:23,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 7:31,30,30 - HUMBOLDT,20846,E20038,148,FIT,Dbizi Ordinario,43.3099099,-1.976600367,43.31141024989772,-1.966870396,9/19/22 7:23,TRUE,TRUE,1624,4536
60,237457,1164625,NORMAL,705,16,9/19/22 7:23,16 - ATARIZAR,19/09/2022 7:34,4,04 - ANDIA,21245,P32336,730,EFIT,Dbizi Ordinario,43.32357942443107,-1.959676089,43.318261303954046,-1.980396765,9/19/22 7:23,TRUE,TRUE,4153,459
61,237456,1164626,NORMAL,1417,14,9/19/22 7:23,14 - BERMINGHAM,19/09/2022 7:46,45,45 - XABIER LIZARDI,20941,E20012,92,FIT,Dbizi Ordinario,43.320842212792066,-1.96886879,43.30437609287636,-2.00364364,9/19/22 7:23,TRUE,TRUE,2779,5486
62,237454,1164630,NORMAL,609,11,9/19/22 7:24,11 - SAN FRANTZISKO-IPARRAGIRRE,19/09/2022 7:34,9,09 - EASO,21679,E20037,57,FIT,Dbizi Ordinario Grupal FN o FNE -5,43.326624176925975,-1.970178468,43.315957625844185,-1.981519742,9/19/22 7:24,TRUE,TRUE,926,421
63,237453,1164631,NORMAL,457,35,9/19/22 7:24,35 - MUNTO,19/09/2022 7:32,41,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,1679,P32425,794,EFIT,Ordinario,43.30723764999999,-1.99828155,43.305794,-2.0147873,9/19/22 7:24,TRUE,TRUE,834,2234
64,237452,1164632,NORMAL,394,9,9/19/22 7:24,09 - EASO,19/09/2022 7:31,47,01 - UDALETXEA / AYUNTAMIENTO,12457,P15799,77,FIT,Ordinario,43.31272779155157,-1.982814869,43.321948216446884,-1.982765475,9/19/22 7:24,TRUE,TRUE,3638,6205
65,237451,1164633,NORMAL,939,34,9/19/22 7:24,34 - TRANBIA,19/09/2022 7:40,3,03 - SANTA KATALINA PLAZATXOA,2168,P32344,789,EFIT,Ordinario,43.294597686431246,-1.955271517,43.31873908980137,-1.979554369,9/19/22 7:24,TRUE,TRUE,116,6179
66,237450,1164635,NORMAL,303,19,9/19/22 7:25,19 - FRANTZIA PASEALEKUA,19/09/2022 7:30,2,02 - BRETXA,18777,P15780,260,FIT,Dbizi Ordinario,43.31441933875299,-1.980710846,43.323904012379685,-1.983896601,9/19/22 7:25,TRUE,TRUE,6034,86
67,237449,1164636,NORMAL,921,29,9/19/22 7:25,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,19/09/2022 7:40,45,45 - XABIER LIZARDI,9565,P15712,158,FIT,Dbizi Ordinario,43.30623120745353,-1.975424137,43.30435052404075,-2.003865773,9/19/22 7:25,TRUE,TRUE,299,5863
68,237448,1164640,NORMAL,546,7,9/19/22 7:26,07 - MARQUÉS MIRAFLORES,19/09/2022 7:35,41,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,14676,P32385,761,EFIT,Ordinario,43.31600367717146,-1.986835527,43.30771959999999,-2.0156654,9/19/22 7:26,TRUE,TRUE,6129,2219
69,237445,1164644,NORMAL,381,35,9/19/22 7:27,35 - MUNTO,19/09/2022 7:33,37,37 - ANDOAIN,821,P32395,720,EFIT,Ordinario,43.30719080557278,-1.997127775,43.297870880311415,-1.990927179,9/19/22 7:27,TRUE,TRUE,3011,6144
70,237446,1164643,NORMAL,536,38,9/19/22 7:27,38 - KRISTINA INFANTA,19/09/2022 7:36,9,09 - EASO,1845,P15878,80,FIT,Ordinario,43.308830834682524,-2.005508297,43.31644016580015,-1.980142387,9/19/22 7:27,TRUE,TRUE,1798,6169
71,237447,1164642,NORMAL,358,9,9/19/22 7:27,09 - EASO,19/09/2022 7:33,4,04 - ANDIA,3987,P15911,88,FIT,Ordinario,43.310675926848866,-1.986819792,43.31427006782796,-1.980607511,9/19/22 7:27,TRUE,TRUE,3729,6033
72,237444,1164646,NORMAL,275,9,9/19/22 7:28,09 - EASO,19/09/2022 7:33,18,18 - TERESA DE CALCUTA,20905,P32394,732,EFIT,Dbizi Ordinario,43.31444973,-1.977809306,43.32117032288265,-1.976594751,9/19/22 7:28,TRUE,TRUE,432,607
73,237443,1164647,NORMAL,340,42,9/19/22 7:28,42 - BERIO,19/09/2022 7:34,39,39 - ZARAUTZ,16739,P32339,731,EFIT,Dbizi Ordinario,43.30395905,-2.01829245,43.309477976455106,-2.003819866,9/19/22 7:28,TRUE,TRUE,4710,569
74,237442,1164648,NORMAL,573,12,9/19/22 7:29,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 7:38,25,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,2517,P15833,144,FIT,Ordinario,43.32408824669885,-1.986130757,43.30517996366653,-1.983182419,9/19/22 7:29,TRUE,TRUE,5327,4681
75,237441,1164649,NORMAL,244,21,9/19/22 7:29,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 7:33,32,32 - URBIA,21563,P15728,212,FIT,Dbizi Ordinario,43.31590747830155,-1.966673673,43.30935848419028,-1.966652169,9/19/22 7:29,TRUE,TRUE,2900,2922
76,237440,1164650,NORMAL,343,9,9/19/22 7:29,09 - EASO,19/09/2022 7:35,47,01 - UDALETXEA / AYUNTAMIENTO,13811,P15803,81,FIT,Ordinario,43.31385203519454,-1.982096494,43.323087424880654,-1.98469029,9/19/22 7:29,TRUE,TRUE,5381,75
77,237439,1164651,NORMAL,107,52,9/19/22 7:30,23 - GABRIEL CELAYA PLAZA,19/09/2022 7:31,17,17 - SAGASTIEDER,10208,P32315,704,EFIT,Dbizi Ordinario Grupal empresa -5,43.31886552665967,-1.95624525,43.31339404583404,-1.958539867,9/19/22 7:30,TRUE,TRUE,1212,3538
78,237434,1164659,NORMAL,508,12,9/19/22 7:31,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 7:39,25,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,17021,P35474,855,EFIT,Dbizi Ordinario,43.326467349213075,-1.967812398,43.30453150336587,-1.973583493,9/19/22 7:31,TRUE,TRUE,946,305
79,237435,1164658,NORMAL,964,26,9/19/22 7:31,26 - JAVIER BARKAIZTEGI,19/09/2022 7:47,41,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,15711,P32316,714,EFIT,Dbizi Ordinario Grupal FN o FNE -5,43.305408934614746,-1.982150918,43.31535039999999,-2.0023123,9/19/22 7:31,TRUE,TRUE,456,3346
80,237437,1164656,NORMAL,951,42,9/19/22 7:31,42 - BERIO,19/09/2022 7:47,19,19 - FRANTZIA PASEALEKUA,2572,P32370,736,EFIT,Ordinario,43.30337519973466,-2.016091416,43.31908267328043,-1.977094592,9/19/22 7:31,TRUE,TRUE,1914,1644
81,237438,1164654,NORMAL,647,37,9/19/22 7:31,37 - ANDOAIN,19/09/2022 7:41,19,19 - FRANTZIA PASEALEKUA,2841,P15983,206,FIT,Ordinario Grupal empresa -5,43.30321746105128,-1.989512237,43.31560555,-1.96601735,9/19/22 7:31,TRUE,TRUE,763,3046
82,237436,1164657,NORMAL,1205,19,9/19/22 7:31,19 - FRANTZIA PASEALEKUA,19/09/2022 7:51,33,33 - ANTZIETA,22627,P15985,257,FIT,Dbizi Ocasional,43.32087133190043,-1.980138283,43.30391050971771,-1.955735532,9/19/22 7:31,TRUE,TRUE,6183,5069
83,237433,1164661,NORMAL,1042,34,9/19/22 7:32,34 - TRANBIA,19/09/2022 7:49,25,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,2558,P35473,858,EFIT,Ordinario,43.29743495,-1.9552798,43.307683050164286,-1.980705688,9/19/22 7:32,TRUE,TRUE,5174,2848
84,237432,1164663,NORMAL,661,20,9/19/22 7:32,20 - TABAKALERA,19/09/2022 7:43,28,28 - ISABEL II,4437,P15843,153,FIT,Ordinario,43.315939960239135,-1.969560682,43.30002454810233,-1.979388432,9/19/22 7:32,TRUE,TRUE,2938,4836
85,237431,1164664,NORMAL,641,36,9/19/22 7:32,36 - ERRONDOGAINA / ALTO DE ERRONDO,19/09/2022 7:43,19,19 - FRANTZIA PASEALEKUA,4476,P32335,744,EFIT,Ordinario,43.30091612737832,-1.988008798,43.32173645417616,-1.977644199,9/19/22 7:32,TRUE,TRUE,4677,583
86,237430,1164665,NORMAL,690,11,9/19/22 7:33,11 - SAN FRANTZISKO-IPARRAGIRRE,19/09/2022 7:45,25,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,22844,P15814,159,FIT,Dbizi Ordinario,43.32354850945237,-1.975004306,43.310479714751644,-1.980783118,9/19/22 7:33,TRUE,TRUE,2826,6160
